"IOC","Type","Sources","Max confidence","Last Seen","Detection count"
"https://dnsblacklist.org","URL","AlienVault","60","08/28/2025-23:32:01","1"
"https://dataskydd.net","URL","AlienVault","60","08/28/2025-23:31:48","1"
"https://blocklist-tools.developerdan.com/versions/e408b60a-ee98-412f-9111-a306bb9122da/diff","URL","AlienVault","60","08/28/2025-23:31:35","1"
"https://blocklist-tools.developerdan.com/versions/7db23722-290d-414d-8217-35881e2e6c57/diff","URL","AlienVault","60","08/28/2025-23:31:21","1"
"https://blocklist-tools.developerdan.com/versions/341a2872-4ac5-4a9c-825a-0b6e95ff360d/diff","URL","AlienVault","60","08/28/2025-23:31:07","2"
"https://blocklist-tools.developerdan.com/blocklists/cb919bdb-9842-408a-ace1-bdf71d5ce3e4","URL","AlienVault","60","08/28/2025-23:30:52","1"
"https://142.251.40.165","URL","AlienVault","60","08/28/2025-23:30:29","1"
"http://noc.org","URL","AlienVault","60","08/28/2025-23:30:15","1"
"http://iplocation.io","URL","AlienVault","60","08/28/2025-23:30:00","1"
"http://iflnexterp.spicecrm.io","URL","AlienVault","60","08/28/2025-23:29:47","1"
"http://example2.gov.uk","URL","AlienVault","60","08/28/2025-23:29:33","1"
"http://example1.gov.uk","URL","AlienVault","60","08/28/2025-23:29:18","1"
"http://example.nl","URL","AlienVault","60","08/28/2025-23:29:05","2"
