"Date","Source","Actor","IOCType","IOCValue","Context","Link"
"2025-12-10 19:36:16","MalwareBazaar","Huna","SHA256","2fc1967d810068ebbd563dc910d80fbdc7b602ac1a9be624bbdb42ac07628f7d","signature=PureHVNC; file=Installer.iso (tag=PureHVNC)",
"2025-12-05 09:17:25","MalwareBazaar","Huna","SHA256","a32fa6ba08db96ebd611f6ee06da44b419d569a6bac43ed00c68d6ca674004c3","signature=PureRAT; file=Zmvaqpgm.dll (tag=PureRAT)",""
"2025-12-05 07:31:35","MalwareBazaar","Huna","SHA256","273f968085b4cd46f4bd6de112fcc155cf729fe0ac68fa19ac3e8bbdaa6284ee","signature=PureRAT; file=273f968085b4cd46f4bd6de112fcc155cf729fe0ac68fa19ac3e8bbdaa6284ee (tag=PureRAT)",""
"2025-12-03 19:27:03 UTC","ThreatFox","Huna","IP","45.153.34.13:58009","threat=botnet_cc; malware=win.pure_rat (tag=PureHVNC)",
"2025-12-03 19:27:03 UTC","ThreatFox","Huna","IP","45.153.34.13:58008","threat=botnet_cc; malware=win.pure_rat (tag=PureRAT)",""
"2025-12-03 19:27:03 UTC","ThreatFox","Huna","IP","45.153.34.13:58007","threat=botnet_cc; malware=win.pure_rat (tag=PureHVNC)",
"2025-12-03 18:51:34","MalwareBazaar","Huna","SHA256","0dd2f8d23e6dbf7bb458a675e0fc8fd7d9f8ef76c8ee1be07540392dba52d261","signature=CoinMiner; file=Installer_v4096_x64.exe (tag=PureHVNC)",""
"2025-12-03 18:50:56","MalwareBazaar","Huna","SHA256","dc65f0146c1e3fb47907090f3d64664215240908c133416d8c69f69967fc9ec1","signature=CoinMiner; file=Installer.iso (tag=PureHVNC)",""
"2025-12-02 02:48:05","MalwareBazaar","Huna","SHA256","381e3e28d8c2e51c141971b359604e8c0bb5cf2830f7447eee7252a8166e19f0","signature=PureRAT; file=secondstage.dll (tag=PureRAT)",
"2025-12-01 21:13:20","MalwareBazaar","Huna","SHA256","1d70403a3a21713d4e799b356a96b95061aa764fa4e91c78ac8f0f7d3f536803","signature=PureLogsStealer; file=zzzxvp02gf01.exe (tag=PureRAT)",
"2025-12-01 20:30:28","MalwareBazaar","Huna","SHA256","aad9cb4486db41c4341099ee45be64b6ca7c5d34ea8bdee81e65dceee6376d29","signature=CoinMiner; file=Installer_v2801_x64.exe (tag=PureHVNC)",""
"2025-12-01 20:29:51","MalwareBazaar","Huna","SHA256","f84b00fc75f183c571c8f49fcc1d7e0241f538025db0f2daa4e2c5b9a6739049","signature=CoinMiner; file=Installer.iso (tag=PureHVNC)",""
"2025-11-29 23:36:59","MalwareBazaar","Huna","SHA256","a5369ff0e7e57304deb9280c49ecf1c466d472e5bc7deafa5f27a6db4e8c4dcf","signature=CoinMiner; file=Installer_v3927_x64.exe (tag=PureHVNC)",
"2025-11-29 23:36:06","MalwareBazaar","Huna","SHA256","a8901cb67a62dbff4095ad5a79a2c47560295ef333e987dd7b5f38ddbee584b7","signature=CoinMiner; file=Installer.iso (tag=PureHVNC)",""
"2025-11-28 21:15:16","MalwareBazaar","Huna","SHA256","243b1a20ab7ccf16dcead3eb45ddb5c5a6389ab89c9ba0354c841b879c966de7","signature=CoinMiner; file=Installer_v4102_x64.exe (tag=PureHVNC)",
"2025-11-28 21:14:39","MalwareBazaar","Huna","SHA256","02b562c45cf6d2459f1ea49c3b81fb27e333319b9b18168146c954f37d6ae66f","signature=CoinMiner; file=Installer.iso (tag=PureHVNC)",""
"2025-11-27 19:43:44","MalwareBazaar","Huna","SHA256","9a73a9db5f6f7bc72b7ae57510d441374314df98a7cc7ede3dd476304dc9d9d5","signature=CoinMiner; file=Installer_v3144_x64.exe (tag=PureHVNC)",""
"2025-11-27 19:43:03","MalwareBazaar","Huna","SHA256","22d7d66ca0b12ab43524fcdb5cd7a7dc2babffccca8a7f5244046d64dc3be74d","signature=CoinMiner; file=Installer.iso (tag=PureHVNC)",
"2025-11-23 15:57:07","MalwareBazaar","Huna","SHA256","84a9925e69ad0fd4a3c16e0f371ac1dffaee09ac88b9f199a6fbc3de4cf77449","signature=PureHVNC; file=Installer_v2674_x64.exe (tag=PureHVNC)",
"2025-11-23 15:56:23","MalwareBazaar","Huna","SHA256","d911aea099d171c20ec4e29f6c47330d16f01c34d9b9c71d70ff913d7fef1a9d","signature=PureHVNC; file=Installer.iso (tag=PureHVNC)",
"2025-11-22 13:08:42","MalwareBazaar","Huna","SHA256","f3c20762993d21ddcf0bd3d03e6c77739fb2636427dbeb591a651f1614a81922","signature=PureCrypter; file=Installer_v6502_x64.exe (tag=PureHVNC)",""
"2025-11-22 13:08:07","MalwareBazaar","Huna","SHA256","929768a1e0b02f4cb4625c3fa4bba44dc599eabbc0e8f5c4b0ff1fd6639df642","signature=PureCrypter; file=Installer.iso (tag=PureHVNC)",
"2025-11-21 18:36:06","MalwareBazaar","Huna","SHA256","e23da146770e8fbe4a0a7e2949d33c52196e3581d2d697bf994e2e84a2d0207d","signature=PureCrypter; file=Installer_v54903_x64.exe (tag=PureHVNC)",
"2025-11-21 18:35:25","MalwareBazaar","Huna","SHA256","80b53aac281dd3dde41bffde4b5bea721cade8223f0c6d4868bb57ab4a0d54bc","signature=PureCrypter; file=Installer.iso (tag=PureHVNC)",
"2025-11-19 14:56:18","MalwareBazaar","Huna","SHA256","f9a6fa310bd121a3c0764b15c0fd14c10eaef637a440d92c8078490e24d45cac","signature=PureCrypter; file=Installer_v3726_x64.exe (tag=PureHVNC)",""
"2025-11-19 14:55:40","MalwareBazaar","Huna","SHA256","65a950601d22b7afae7c41f34b03f6032125b399f4586edd0552e851c256d7c6","signature=PureCrypter; file=Installer.iso (tag=PureHVNC)",""
"2025-11-15 15:23:30","MalwareBazaar","Huna","SHA256","0769bc2606709ae776d7a821a3783c576884f0f2919bce4ed7f5464611d65572","signature=PureCrypter; file=Installer_v5612_x64.exe (tag=PureHVNC)",
"2025-11-15 15:22:53","MalwareBazaar","Huna","SHA256","ec0340c6a988fa791ac8ab7fa1a5aef67853f688913759cc2631e44de2ebbbd7","signature=PureCrypter; file=Installer.iso (tag=PureHVNC)",
"2025-11-13 20:29:01","MalwareBazaar","Huna","SHA256","fd037d7be38488b37150eeb45c5d2c04e1ddbcd0676ce698d425ee72b44c6a3a","signature=PureCrypter; file=Installer_v2603_x64.exe (tag=PureHVNC)",""
"2025-11-13 20:28:18","MalwareBazaar","Huna","SHA256","8775ac6a9fe8c2ba80d674178efbefb7ed6361a345d62fcd5ab4b8df39cf7e36","signature=PureCrypter; file=Installer.iso (tag=PureHVNC)",""
"2025-11-12 21:34:19","MalwareBazaar","Huna","SHA256","ebe4e61809a9e44d7fe49d342f0c4273b602c8578aa888e819221e133762e13e","signature=PureRAT; file=ThePredictor9.3.8.9.msi (tag=PureRAT)",""
"2025-11-12 20:50:34","MalwareBazaar","Huna","SHA256","f4a9651380d433fc2d3371274561b62b198bdc62d487a53541ad1c6406989655","signature=PureCrypter; file=Installer_v13605.exe (tag=PureHVNC)",""
"2025-11-12 20:50:02","MalwareBazaar","Huna","SHA256","6314ccc20bb119f6e9a6e785a445fd4132719651cc793205f14afa7ef2e81841","signature=PureCrypter; file=Installer.iso (tag=PureHVNC)",
"2025-11-10 17:26:29 UTC","ThreatFox","Huna","IP","64.188.91.191:56001","threat=botnet_cc; malware=win.resolver_rat (tag=PureHVNC)",""
"2025-11-10 17:26:29 UTC","ThreatFox","Huna","IP","109.120.137.101:56001","threat=botnet_cc; malware=win.resolver_rat (tag=PureRAT)",
"2025-11-10 17:26:29 UTC","ThreatFox","Huna","IP","88.214.50.195:56001","threat=botnet_cc; malware=win.resolver_rat (tag=PureHVNC)",""
"2025-11-09 22:33:54 UTC","ThreatFox","Huna","IP","193.111.117.0:56001","threat=botnet_cc; malware=win.resolver_rat (tag=PureRAT)",
"2025-11-09 22:26:58 UTC","ThreatFox","Huna","Domain","pat.microsoft-telemetry.at","threat=botnet_cc; malware=win.resolver_rat (tag=PureRAT)",
"2025-11-08 13:01:28","MalwareBazaar","Huna","SHA256","2375a6489fc38cf4cc71cd4c8b4765a8e9a13c63f16116827ca6ef6b554b3ec3","signature=PureCrypter; file=Installer_v49107_x64.exe (tag=PureHVNC)",
"2025-11-08 13:00:53","MalwareBazaar","Huna","SHA256","e77adb6c127732172a6dd5af1a8004e84e001ec726497a5f8dd292383a2e4fe2","signature=PureCrypter; file=Installer.iso (tag=PureHVNC)",""
"2025-11-06 14:45:29","MalwareBazaar","Huna","SHA256","951bf002b63ba10261781fdd19f483bcd7bb93a2b1c203a74e4eb1ae55601ac1","signature=PureCrypter; file=Installer_v1912_x64.exe (tag=PureHVNC)",""
"2025-11-06 14:44:57","MalwareBazaar","Huna","SHA256","a9f952c39326bece025e9884ac1ee7cc60ff5ef760055fdc2524944f771caa91","signature=PureCrypter; file=Installer.iso (tag=PureHVNC)",""
"2025-11-04 14:44:17","MalwareBazaar","Huna","SHA256","70899b5db2a29ddb727436c93de60bae06839a517fc69c1e31bafb6039a7df50","signature=PureCrypter; file=Installer_v41026_x64.exe (tag=PureHVNC)",
"2025-11-04 14:43:40","MalwareBazaar","Huna","SHA256","988a73c36d469c08efacac7e414d096480f783e1b8fc975e9e7b91ed1755231e","signature=PureCrypter; file=InstallerPacked.iso (tag=PureHVNC)",""
"2025-11-02 13:48:28","MalwareBazaar","Huna","SHA256","de18b986a43e2e32f160db020b3247212335c981b06019e430c14e10077dd867","signature=PureCrypter; file=Installer_v5021_x64.exe (tag=PureHVNC)",
